RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-02-28,2023-04-30,2024-01-31
87891,5286,68154,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,2023-01-31,0.1,0.2,0.3
63315,5287,13820,zip,NY,NY,Oneonta,"Oneonta, NY",Otsego County,2023-01-31,0.3,0.3,-0.6
58985,5288,02910,zip,RI,RI,Cranston,"Providence-Warwick, RI-MA",Providence County,2023-01-31,0.1,0.1,-0.2
74550,5289,37912,zip,TN,TN,Knoxville,"Knoxville, TN",Knox County,2023-01-31,0.4,0.9,3.6
97811,5289,94609,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,2023-01-31,-0.9,-1.5,-3.0
76598,5291,43231,zip,OH,OH,Minerva Park,"Columbus, OH",Franklin County,2023-01-31,-0.1,0.1,1.0
66140,5292,20017,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-01-31,-0.7,-1.5,-2.8
72812,5293,33772,zip,FL,FL,Seminole,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2023-01-31,0.2,0.6,2.0
74832,5294,38464,zip,TN,TN,Lawrenceburg,"Lawrenceburg, TN",Lawrence County,2023-01-31,1.4,3.4,5.6
74669,5295,38133,zip,TN,TN,Bartlett,"Memphis, TN-MS-AR",Shelby County,2023-01-31,-0.1,-0.1,1.4
60580,5296,07071,zip,NJ,NJ,Lyndhurst,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-01-31,0.5,0.9,-0.5
98418,5297,95776,zip,CA,CA,Woodland,"Sacramento-Roseville-Folsom, CA",Yolo County,2023-01-31,-0.5,-1.1,-1.7
65689,5298,19007,zip,PA,PA,Bristol,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,2023-01-31,0.3,0.3,0.1
76990,5299,44087,zip,OH,OH,Twinsburg,"Akron, OH",Summit County,2023-01-31,0.0,0.0,-0.1
73332,5300,35124,zip,AL,AL,Pelham,"Birmingham-Hoover, AL",Shelby County,2023-01-31,0.0,-0.1,0.8
99950,5301,98664,zip,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,2023-01-31,-0.3,-0.7,-1.7
85959,5302,63141,zip,MO,MO,Creve Coeur,"St. Louis, MO-IL",Saint Louis County,2023-01-31,0.1,0.0,-0.5
71798,5303,32119,zip,FL,FL,Daytona Beach,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2023-01-31,-0.4,-1.0,0.2
65771,5304,19103,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2023-01-31,-0.5,-0.5,-1.3
84494,5305,60443,zip,IL,IL,Matteson,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-01-31,0.2,0.7,-2.0
75367,5306,39601,zip,MS,MS,Brookhaven,"Brookhaven, MS",Lincoln County,2023-01-31,2.3,4.7,2.7
96151,5306,90404,zip,CA,CA,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-0.9,-2.8,-1.8
68498,5308,25177,zip,WV,WV,,"Charleston, WV",Kanawha County,2023-01-31,0.8,1.1,-0.8
75486,5309,40031,zip,KY,KY,La Grange,"Louisville/Jefferson County, KY-IN",Oldham County,2023-01-31,-0.2,-0.6,-0.7
62180,5310,11692,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-01-31,0.1,0.5,-0.5
90529,5311,74801,zip,OK,OK,Shawnee,"Shawnee, OK",Pottawatomie County,2023-01-31,0.4,1.1,2.8
97194,5312,93263,zip,CA,CA,Shafter,"Bakersfield, CA",Kern County,2023-01-31,-0.5,-0.9,-0.5
86371,5313,64134,zip,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,2023-01-31,0.8,1.7,1.6
89010,5314,71301,zip,LA,LA,Alexandria,"Alexandria, LA",Rapides Parish,2023-01-31,0.8,1.1,-4.7
81286,5315,53206,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,2023-01-31,1.2,1.4,-0.8
61626,5316,10012,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-01-31,-0.4,-1.3,-2.5
58937,5317,02840,zip,RI,RI,Newport,"Providence-Warwick, RI-MA",Newport County,2023-01-31,-0.2,-0.5,-0.6
98246,5318,95501,zip,CA,CA,Eureka,"Eureka-Arcata, CA",Humboldt County,2023-01-31,0.2,0.3,-1.3
70461,5319,29418,zip,SC,SC,North Charleston,"Charleston-North Charleston, SC",Charleston County,2023-01-31,0.1,0.1,0.5
82297,5320,55447,zip,MN,MN,Plymouth,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-01-31,-0.4,-1.0,-1.9
63896,5321,15090,zip,PA,PA,Wexford,"Pittsburgh, PA",Allegheny County,2023-01-31,-0.3,-0.6,-0.9
78535,5322,47331,zip,IN,IN,Connersville,"Connersville, IN",Fayette County,2023-01-31,0.4,0.9,2.0
97785,5323,94579,zip,CA,CA,San Leandro,"San Francisco-Oakland-Berkeley, CA",Alameda County,2023-01-31,-0.6,-0.9,-2.3
77542,5324,45251,zip,OH,OH,Northbrook,"Cincinnati, OH-KY-IN",Hamilton County,2023-01-31,0.6,1.4,0.7
66056,5325,19803,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,2023-01-31,0.0,-0.4,-0.5
85916,5325,63090,zip,MO,MO,Washington,"St. Louis, MO-IL",Franklin County,2023-01-31,0.2,0.0,-0.2
94407,5327,84040,zip,UT,UT,Layton,"Ogden-Clearfield, UT",Davis County,2023-01-31,-0.5,-0.9,0.7
71034,5328,30314,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2023-01-31,1.0,1.4,3.2
66579,5329,20720,zip,MD,MD,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2023-01-31,0.2,0.6,-1.0
77038,5330,44138,zip,OH,OH,Olmsted Falls,"Cleveland-Elyria, OH",Cuyahoga County,2023-01-31,0.2,0.3,-0.1
91358,5331,76310,zip,TX,TX,Wichita Falls,"Wichita Falls, TX",Wichita County,2023-01-31,0.0,0.2,1.4
79806,5332,49601,zip,MI,MI,Cadillac,"Cadillac, MI",Wexford County,2023-01-31,2.4,6.1,9.6
72057,5333,32548,zip,FL,FL,Fort Walton Beach,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,2023-01-31,-0.1,-0.4,1.3
87107,5334,66109,zip,KS,KS,Kansas City,"Kansas City, MO-KS",Wyandotte County,2023-01-31,0.1,0.4,0.8
79137,5335,48327,zip,MI,MI,Waterford,"Detroit-Warren-Dearborn, MI",Oakland County,2023-01-31,-0.1,-0.2,-0.3
85080,5335,61615,zip,IL,IL,Peoria,"Peoria, IL",Peoria County,2023-01-31,0.0,-0.3,-1.9
92950,5337,79407,zip,TX,TX,Lubbock,"Lubbock, TX",Lubbock County,2023-01-31,-0.1,-0.2,-1.4
72197,5338,32763,zip,FL,FL,Orange City,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2023-01-31,-0.5,-1.0,0.1
87874,5339,68127,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,2023-01-31,0.1,0.2,0.3
78375,5340,46970,zip,IN,IN,Peru,"Peru, IN",Miami County,2023-01-31,0.8,1.9,2.2
82270,5340,55420,zip,MN,MN,Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-01-31,0.0,-0.4,-1.6
59202,5342,03801,zip,NH,NH,Portsmouth,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-01-31,0.0,-0.4,-1.5
71922,5342,32311,zip,FL,FL,Tallahassee,"Tallahassee, FL",Leon County,2023-01-31,0.5,0.7,1.2
58441,5344,01602,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County,2023-01-31,0.4,0.4,0.2
63362,5345,14020,zip,NY,NY,Batavia,"Batavia, NY",Genesee County,2023-01-31,-0.1,-0.3,-0.8
77503,5345,45212,zip,OH,OH,Norwood,"Cincinnati, OH-KY-IN",Hamilton County,2023-01-31,0.3,0.0,0.5
69954,5347,28443,zip,NC,NC,Hampstead,"Wilmington, NC",Pender County,2023-01-31,-0.1,0.5,1.7
72669,5347,33542,zip,FL,FL,Zephyrhills,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2023-01-31,0.1,0.0,1.7
94286,5349,83714,zip,ID,ID,Garden City,"Boise City, ID",Ada County,2023-01-31,-0.5,-0.2,1.8
93261,5350,80132,zip,CO,CO,Monument,"Colorado Springs, CO",El Paso County,2023-01-31,-0.3,-0.4,0.1
74150,5351,37069,zip,TN,TN,Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2023-01-31,-0.9,-2.0,0.5
78088,5352,46311,zip,IN,IN,Dyer,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-01-31,0.0,-0.3,-1.6
92510,5353,78566,zip,TX,TX,Los Fresnos,"Brownsville-Harlingen, TX",Cameron County,2023-01-31,2.5,5.1,4.5
399670,5354,89169,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-01-31,-1.2,-2.7,-2.4
99696,5354,98292,zip,WA,WA,Stanwood,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2023-01-31,-0.2,0.0,-0.8
69485,5356,27701,zip,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2023-01-31,-0.1,0.2,0.8
71539,5357,31503,zip,GA,GA,Waycross,"Waycross, GA",Ware County,2023-01-31,1.1,2.5,4.0
58630,5358,02116,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2023-01-31,0.0,0.6,-1.4
99613,5358,98177,zip,WA,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,-0.4,-1.0,-0.6
84501,5360,60450,zip,IL,IL,Morris,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,2023-01-31,0.6,0.9,-1.3
93856,5360,82007,zip,WY,WY,Cheyenne,"Cheyenne, WY",Laramie County,2023-01-31,-0.1,-0.6,-2.1
63477,5362,14220,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,2023-01-31,0.4,0.8,0.6
72641,5364,33486,zip,FL,FL,Boca Raton,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2023-01-31,-0.5,-1.0,1.0
96824,5365,92344,zip,CA,CA,Hesperia,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-01-31,-0.8,-1.7,-2.1
74170,5366,37091,zip,TN,TN,Lewisburg,"Lewisburg, TN",Marshall County,2023-01-31,0.8,2.2,5.4
77533,5367,45242,zip,OH,OH,Montgomery,"Cincinnati, OH-KY-IN",Hamilton County,2023-01-31,0.2,0.4,0.6
94656,5368,84720,zip,UT,UT,,"Cedar City, UT",Iron County,2023-01-31,0.1,0.4,1.9
81480,5369,53916,zip,WI,WI,Beaver Dam,"Beaver Dam, WI",Dodge County,2023-01-31,0.7,1.1,0.3
91180,5370,76006,zip,TX,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-01-31,-0.4,-0.7,-0.1
78500,5371,47240,zip,IN,IN,Greensburg,"Greensburg, IN",Decatur County,2023-01-31,0.2,0.6,0.7
81370,5372,53545,zip,WI,WI,Janesville,"Janesville-Beloit, WI",Rock County,2023-01-31,0.6,0.8,0.8
89383,5373,72116,zip,AR,AR,North Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,2023-01-31,0.6,0.7,-0.3
72862,5374,33852,zip,FL,FL,Lake Placid,"Sebring-Avon Park, FL",Highlands County,2023-01-31,-0.1,0.0,2.4
75644,5374,40353,zip,KY,KY,Mount Sterling,"Mount Sterling, KY",Montgomery County,2023-01-31,0.7,1.1,1.3
77431,5374,45066,zip,OH,OH,Springboro,"Cincinnati, OH-KY-IN",Warren County,2023-01-31,0.1,0.1,0.7
82058,5377,55038,zip,MN,MN,Hugo,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,2023-01-31,0.2,0.3,-1.2
63468,5378,14211,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,2023-01-31,0.2,0.2,1.4
78287,5379,46805,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,2023-01-31,0.6,0.9,1.0
69204,5380,27101,zip,NC,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,2023-01-31,0.5,1.0,2.2
98003,5381,95135,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,-1.5,-3.4,-2.5
59044,5382,03110,zip,NH,NH,Bedford,"Manchester-Nashua, NH",Hillsborough County,2023-01-31,-0.1,-0.1,0.4
99204,5382,97338,zip,OR,OR,Dallas,"Salem, OR",Polk County,2023-01-31,-0.2,-0.4,-0.6
78192,5384,46580,zip,IN,IN,Warsaw,"Warsaw, IN",Kosciusko County,2023-01-31,0.1,0.2,0.5
62155,5385,11563,zip,NY,NY,Lynbrook,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2023-01-31,0.4,0.7,-0.7
69434,5386,27591,zip,NC,NC,Wendell,"Raleigh-Cary, NC",Wake County,2023-01-31,-0.3,-0.4,0.1
98006,5387,95138,zip,CA,CA,,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-01-31,-1.1,-2.7,-2.2
72329,5388,32960,zip,FL,FL,Vero Beach,"Sebastian-Vero Beach, FL",Indian River County,2023-01-31,-0.1,-0.4,1.1
94484,5389,84124,zip,UT,UT,Holladay,"Salt Lake City, UT",Salt Lake County,2023-01-31,-0.1,-0.2,1.1
99507,5390,98022,zip,WA,WA,Enumclaw,"Seattle-Tacoma-Bellevue, WA",King County,2023-01-31,-0.1,-0.1,-0.5
77037,5392,44137,zip,OH,OH,Maple Heights,"Cleveland-Elyria, OH",Cuyahoga County,2023-01-31,0.7,1.6,-0.3
77491,5392,45177,zip,OH,OH,Wilmington,"Wilmington, OH",Clinton County,2023-01-31,0.3,0.5,1.0
100166,5394,99217,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,2023-01-31,-0.3,0.2,2.4
79036,5395,48176,zip,MI,MI,Saline,"Ann Arbor, MI",Washtenaw County,2023-01-31,0.1,-0.1,-1.5
81157,5396,53029,zip,WI,WI,Merton,"Milwaukee-Waukesha, WI",Waukesha County,2023-01-31,0.2,0.5,-0.7
96222,5396,90732,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-1.2,-3.5,-2.5
58988,5398,02914,zip,RI,RI,East Providence,"Providence-Warwick, RI-MA",Providence County,2023-01-31,0.3,0.5,0.3
98436,5399,95827,zip,CA,CA,Rancho Cordova,"Sacramento-Roseville-Folsom, CA",Sacramento County,2023-01-31,-0.7,-1.5,-2.2
91185,5400,76011,zip,TX,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-01-31,-0.3,-0.5,-0.2
77012,5401,44112,zip,OH,OH,East Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,2023-01-31,1.1,2.4,2.0
87513,5402,67218,zip,KS,KS,Wichita,"Wichita, KS",Sedgwick County,2023-01-31,0.8,1.2,1.4
100050,5403,99004,zip,WA,WA,Cheney,"Spokane-Spokane Valley, WA",Spokane County,2023-01-31,-0.3,0.0,2.4
84766,5404,61021,zip,IL,IL,Dixon,"Dixon, IL",Lee County,2023-01-31,1.0,2.2,0.3
79797,5405,49534,zip,MI,MI,Walker,"Grand Rapids-Kentwood, MI",Kent County,2023-01-31,0.2,0.6,1.1
65704,5406,19023,zip,PA,PA,Collingdale,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,2023-01-31,0.4,0.1,0.4
61218,5407,08859,zip,NJ,NJ,Parlin,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2023-01-31,0.6,1.3,-1.0
58912,5408,02809,zip,RI,RI,Bristol,"Providence-Warwick, RI-MA",Bristol County,2023-01-31,0.1,0.0,-0.4
58445,5409,01606,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County,2023-01-31,0.4,0.6,0.2
79041,5410,48182,zip,MI,MI,Temperance,"Monroe, MI",Monroe County,2023-01-31,0.5,0.7,-0.9
62478,5411,12208,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,2023-01-31,0.3,0.3,-0.9
77822,5411,45805,zip,OH,OH,Lima,"Lima, OH",Allen County,2023-01-31,0.1,0.2,0.2
66575,5413,20716,zip,MD,MD,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2023-01-31,0.2,0.6,-1.2
82277,5414,55427,zip,MN,MN,New Hope,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-01-31,0.0,-0.5,-1.7
85678,5415,62801,zip,IL,IL,Centralia,"Centralia, IL",Marion County,2023-01-31,0.8,2.0,0.3
76890,5416,43920,zip,OH,OH,East Liverpool,"Salem, OH",Columbiana County,2023-01-31,0.8,2.2,0.7
90047,5417,73507,zip,OK,OK,Lawton,"Lawton, OK",Comanche County,2023-01-31,0.1,-0.2,-1.2
96539,5418,91902,zip,CA,CA,Bonita,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-01-31,-0.7,-0.9,-0.9
70261,5420,29020,zip,SC,SC,Camden,"Columbia, SC",Kershaw County,2023-01-31,1.7,3.9,2.8
63473,5421,14216,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,2023-01-31,0.3,0.5,0.4
66870,5421,21286,zip,MD,MD,Towson,"Baltimore-Columbia-Towson, MD",Baltimore County,2023-01-31,0.2,0.0,-1.7
72896,5423,33903,zip,FL,FL,North Fort Myers,"Cape Coral-Fort Myers, FL",Lee County,2023-01-31,-1.0,-2.0,-0.8
79068,5425,48213,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,2023-01-31,4.6,8.6,10.9
78095,5426,46324,zip,IN,IN,Hammond,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-01-31,0.8,1.6,-1.1
70523,5427,29506,zip,SC,SC,,"Florence, SC",Florence County,2023-01-31,0.4,1.0,1.6
78295,5428,46818,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,2023-01-31,-0.1,-0.2,0.7
77546,5429,45255,zip,OH,OH,Cherry Grove,"Cincinnati, OH-KY-IN",Hamilton County,2023-01-31,-0.1,-0.4,0.1
78063,5430,46256,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2023-01-31,0.2,0.6,1.5
72950,5431,33991,zip,FL,FL,Cape Coral,"Cape Coral-Fort Myers, FL",Lee County,2023-01-31,-0.6,-1.1,0.0
97336,5432,93560,zip,CA,CA,Rosamond,"Bakersfield, CA",Kern County,2023-01-31,-0.3,-0.4,-0.4
77132,5433,44319,zip,OH,OH,Green,"Akron, OH",Summit County,2023-01-31,0.1,0.2,-0.7
100221,5433,99502,zip,AK,AK,Anchorage,"Anchorage, AK",Anchorage Borough,2023-01-31,-0.4,-1.3,-3.2
63484,5435,14227,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,2023-01-31,0.0,-0.2,0.2
78412,5436,47025,zip,IN,IN,Bright,"Cincinnati, OH-KY-IN",Dearborn County,2023-01-31,-0.1,-0.2,0.2
94558,5437,84341,zip,UT,UT,North Logan,"Logan, UT-ID",Cache County,2023-01-31,-0.2,-0.2,1.8
63920,5438,15136,zip,PA,PA,McKees Rocks,"Pittsburgh, PA",Allegheny County,2023-01-31,0.0,-0.3,-0.3
72289,5439,32901,zip,FL,FL,Melbourne,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2023-01-31,-0.4,-0.8,0.0
73127,5440,34481,zip,FL,FL,Ocala,"Ocala, FL",Marion County,2023-01-31,-0.1,-0.2,2.3
96218,5441,90720,zip,CA,CA,Los Alamitos,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-1.3,-3.5,-2.8
60847,5442,07866,zip,NJ,NJ,Rockaway,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2023-01-31,0.3,0.5,-1.1
79427,5443,48854,zip,MI,MI,Mason,"Lansing-East Lansing, MI",Ingham County,2023-01-31,0.3,0.5,-0.3
77592,5444,45331,zip,OH,OH,Greenville,"Greenville, OH",Darke County,2023-01-31,0.1,0.1,0.5
79389,5445,48813,zip,MI,MI,Charlotte,"Lansing-East Lansing, MI",Eaton County,2023-01-31,0.4,0.9,0.4
82197,5446,55345,zip,MN,MN,Minnetonka,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-01-31,-0.4,-1.1,-1.9
66824,5447,21214,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,2023-01-31,0.4,-0.1,-2.3
59228,5448,03833,zip,NH,NH,Exeter,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-01-31,-0.1,-0.3,-1.6
65688,5449,19006,zip,PA,PA,Bryn Athyn,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2023-01-31,0.0,-0.3,-0.6
72668,5449,33541,zip,FL,FL,Zephyrhills,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2023-01-31,-0.3,-0.5,1.4
94127,5451,83338,zip,ID,ID,Jerome,"Twin Falls, ID",Jerome County,2023-01-31,-0.9,-1.3,0.9
66207,5452,20105,zip,VA,VA,Aldie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,2023-01-31,-0.3,-0.5,-1.4
72682,5452,33566,zip,FL,FL,Plant City,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2023-01-31,-0.5,-0.8,0.8
97375,5454,93630,zip,CA,CA,Kerman,"Fresno, CA",Fresno County,2023-01-31,-0.4,-0.6,-0.4
73619,5455,35806,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,2023-01-31,0.6,1.4,2.9
66722,5456,21012,zip,MD,MD,Arnold,"Baltimore-Columbia-Towson, MD",Anne Arundel County,2023-01-31,0.0,-0.3,-1.7
90777,5457,75225,zip,TX,TX,University Park,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-01-31,-0.1,-0.1,0.0
94167,5458,83442,zip,ID,ID,Rigby,"Idaho Falls, ID",Jefferson County,2023-01-31,-0.8,-1.6,1.0
97800,5459,94597,zip,CA,CA,Walnut Creek,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2023-01-31,-1.0,-1.9,-3.0
91093,5460,75803,zip,TX,TX,Palestine,"Palestine, TX",Anderson County,2023-01-31,0.2,0.6,0.7
74520,5460,37862,zip,TN,TN,,"Sevierville, TN",Sevier County,2023-01-31,0.4,1.2,6.8
86298,5462,64050,zip,MO,MO,Independence,"Kansas City, MO-KS",Jackson County,2023-01-31,0.9,2.2,1.2
61897,5463,10703,zip,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-01-31,0.3,0.6,-1.2
60997,5464,08109,zip,NJ,NJ,Merchantville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,2023-01-31,1.1,2.4,0.8
94873,5465,85284,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-01-31,-0.4,-1.0,0.2
74236,5466,37205,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2023-01-31,-0.6,-1.2,0.7
66100,5467,19947,zip,DE,DE,Georgetown,"Salisbury, MD-DE",Sussex County,2023-01-31,0.3,1.0,1.3
91703,5468,77054,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-01-31,-0.2,-0.5,-0.8
63485,5469,14228,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,2023-01-31,0.1,0.1,0.4
93582,5469,80904,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2023-01-31,-0.3,-0.7,-0.3
94334,5471,83835,zip,ID,ID,Hayden,"Coeur d'Alene, ID",Kootenai County,2023-01-31,-0.1,-0.1,2.5
62242,5472,11768,zip,NY,NY,Northport,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-01-31,-0.1,0.2,-1.6
71808,5473,32129,zip,FL,FL,Port Orange,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2023-01-31,-0.4,-1.0,0.2
78205,5475,46619,zip,IN,IN,South Bend,"South Bend-Mishawaka, IN-MI",Saint Joseph County,2023-01-31,0.8,1.5,2.7
98519,5476,95969,zip,CA,CA,Paradise,"Chico, CA",Butte County,2023-01-31,0.7,1.5,1.9
67229,5478,22311,zip,VA,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria City,2023-01-31,0.0,-0.3,-1.3
70898,5478,30121,zip,GA,GA,Cartersville,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,2023-01-31,-0.2,-0.2,1.1
92320,5481,78224,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-01-31,0.0,0.1,0.4
77819,5482,45801,zip,OH,OH,Lima,"Lima, OH",Allen County,2023-01-31,0.2,0.2,0.4
98515,5483,95965,zip,CA,CA,Oroville,"Chico, CA",Butte County,2023-01-31,-0.9,-1.7,-2.9
73128,5484,34482,zip,FL,FL,Ocala,"Ocala, FL",Marion County,2023-01-31,-0.5,-0.8,2.0
92020,5485,77550,zip,TX,TX,Galveston,"Houston-The Woodlands-Sugar Land, TX",Galveston County,2023-01-31,-0.2,-0.6,-1.6
73222,5486,34788,zip,FL,FL,Leesburg,"Orlando-Kissimmee-Sanford, FL",Lake County,2023-01-31,-0.1,-0.3,0.2
64875,5487,17044,zip,PA,PA,Lewistown,"Lewistown, PA",Mifflin County,2023-01-31,1.3,2.6,2.5
71498,5487,31312,zip,GA,GA,Guyton,"Savannah, GA",Effingham County,2023-01-31,0.7,1.9,2.5
62383,5489,12078,zip,NY,NY,Gloversville,"Gloversville, NY",Fulton County,2023-01-31,-0.1,0.2,0.7
96271,5489,91011,zip,CA,CA,La Canada Flintridge,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-2.3,-5.6,-3.1
81965,5491,54904,zip,WI,WI,Oshkosh,"Oshkosh-Neenah, WI",Winnebago County,2023-01-31,0.4,0.6,0.4
79069,5492,48214,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,2023-01-31,2.4,5.5,5.8
96120,5493,90272,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-1.5,-5.2,-3.1
60308,5494,06437,zip,CT,CT,Guilford,"New Haven-Milford, CT",New Haven County,2023-01-31,0.0,-0.2,-0.5
81304,5495,53224,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,2023-01-31,0.3,0.5,-1.3
99848,5496,98532,zip,WA,WA,Chehalis,"Centralia, WA",Lewis County,2023-01-31,-0.2,-0.1,2.5
96321,5497,91202,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-1.5,-4.1,-2.7
85240,5498,61938,zip,IL,IL,Mattoon,"Charleston-Mattoon, IL",Coles County,2023-01-31,1.3,2.1,1.1
96282,5498,91040,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-01-31,-1.6,-4.2,-2.9
