price,bed,bath,acre_lot,house_size,zip_code
175000.0,3.0,2.0,0.7,1530.0,00850
175000.0,3.0,2.0,0.45,1530.0,00850
175000.0,3.0,2.0,0.46,1530.0,00850
175000.0,3.0,2.0,0.49,1530.0,00850
175000.0,3.0,2.0,0.48,1530.0,00850
85000.0,4.0,4.0,0.4,4400.0,00830
250000.0,4.0,4.0,0.53,4400.0,00830
2250000.0,3.0,3.0,1.03,4400.0,00830
1890000.0,4.0,4.0,0.58,4409.0,00830
80000.0,4.0,4.0,0.43,4400.0,00830
140000.0,4.0,4.0,0.3,4400.0,00830
125000.0,4.0,4.0,1.33,4400.0,00830
169000.0,4.0,4.0,0.58,4400.0,00830
275000.0,4.0,4.0,3.18,4400.0,00830
550000.0,4.0,4.0,0.77,4400.0,00830
175000.0,4.0,4.0,0.43,4400.0,00830
595000.0,4.0,4.0,0.5,4400.0,00830
195000.0,4.0,4.0,0.53,4400.0,00830
225000.0,4.0,4.0,0.26,4400.0,00830
695000.0,4.0,4.0,0.98,4400.0,00830
780000.0,4.0,4.0,0.65,4400.0,00830
349000.0,4.0,4.0,0.76,4400.0,00830
1080000.0,4.0,4.0,1.15,4400.0,00830
289000.0,4.0,4.0,0.78,4400.0,00830
1000000.0,4.0,4.0,0.61,4400.0,00830
325000.0,4.0,4.0,0.42,4400.0,00830
250000.0,4.0,4.0,0.54,4400.0,00830
250000.0,4.0,4.0,0.68,4400.0,00830
248000.0,4.0,3.0,15.38,4500.0,00840
129000.0,4.0,3.0,6.3,4500.0,00840
65000.0,4.0,3.0,1.2,4500.0,00840
65900.0,4.0,3.0,1.86,4500.0,00840
50000.0,4.0,3.0,0.81,4500.0,00840
75000.0,4.0,3.0,1.11,4500.0,00840
48000.0,4.0,3.0,0.9,4500.0,00840
1600000.0,4.0,3.0,16.73,4500.0,00840
550000.0,4.0,3.0,19.07,4500.0,00840
8600000.0,4.0,3.0,55.1,4500.0,00840
2650000.0,4.0,3.0,11.53,4500.0,00840
5700000.0,4.0,3.0,37.4,4500.0,00840
2900000.0,4.0,3.0,17.7,4500.0,00840
33000.0,4.0,3.0,0.57,4500.0,00840
33000.0,4.0,3.0,0.51,4500.0,00840
35000.0,4.0,3.0,0.62,4500.0,00840
750000.0,4.0,3.0,44.81,4500.0,00840
62000.0,4.0,3.0,2.06,4500.0,00840
80000.0,4.0,3.0,2.68,4500.0,00840
75000.0,4.0,3.0,2.0,4500.0,00840
148000.0,4.0,3.0,13.24,4500.0,00840
278000.0,4.0,3.0,19.95,4500.0,00840
368000.0,4.0,3.0,28.61,4500.0,00840
198000.0,4.0,3.0,3.92,4500.0,00840
398000.0,4.0,3.0,17.18,4500.0,00840
1200000.0,4.0,3.0,39.02,4500.0,00840
531000.0,4.0,3.0,17.7,4500.0,00840
407000.0,4.0,3.0,13.56,4500.0,00840
1950000.0,4.0,3.0,68.74,4500.0,00840
85000.0,4.0,4.0,0.61,4400.0,00830
128000.0,4.0,4.0,0.23,4400.0,00830
150000.0,4.0,4.0,0.41,4400.0,00830
590000.0,4.0,4.0,1.07,4400.0,00830
245000.0,4.0,4.0,0.95,4400.0,00830
238000.0,4.0,4.0,0.94,4400.0,00830
199000.0,4.0,4.0,0.23,4400.0,00830
250000.0,4.0,4.0,1.37,4400.0,00830
295000.0,4.0,4.0,0.52,4400.0,00830
240000.0,4.0,4.0,0.43,4400.0,00830
1450000.0,3.0,4.0,0.52,3166.0,00830
65000.0,4.0,4.0,0.31,4400.0,00830
75000.0,4.0,4.0,0.25,4400.0,00830
95000.0,4.0,4.0,0.26,4400.0,00830
158250.0,4.0,4.0,0.31,4400.0,00830
495000.0,4.0,4.0,10.92,4400.0,00830
550000.0,4.0,4.0,1.91,4400.0,00830
125000.0,4.0,4.0,0.51,4400.0,00830
425000.0,4.0,4.0,1.01,4400.0,00830
3175000.0,3.0,3.0,1.01,5223.0,00830
183750.0,4.0,4.0,0.36,4400.0,00830
399000.0,4.0,4.0,1.26,4400.0,00830
123000.0,4.0,4.0,0.32,4400.0,00830
185000.0,4.0,4.0,0.25,4400.0,00830
123000.0,4.0,4.0,0.46,4400.0,00830
307800.0,4.0,4.0,0.67,4400.0,00830
179000.0,4.0,4.0,0.65,4400.0,00830
275000.0,4.0,4.0,0.35,4400.0,00830
275000.0,4.0,4.0,0.26,4400.0,00830
420000.0,4.0,4.0,0.66,4400.0,00830
445000.0,4.0,4.0,1.0,4400.0,00830
295000.0,4.0,4.0,0.5,4400.0,00830
200000.0,4.0,4.0,0.81,4400.0,00830
425000.0,4.0,4.0,1.0,4400.0,00830
275000.0,4.0,4.0,0.32,4400.0,00830
415000.0,4.0,4.0,0.66,4400.0,00830
330000.0,4.0,4.0,0.34,4400.0,00830
199000.0,4.0,4.0,0.36,4400.0,00830
999000.0,4.0,2.0,0.5,6300.0,00830
1295000.0,3.0,4.0,0.28,1842.0,00830
1499000.0,5.0,5.0,0.89,4468.0,00830
95000.0,4.0,4.0,0.51,4400.0,00830
2999000.0,4.0,5.0,0.53,5869.0,00830
125000.0,4.0,4.0,0.57,4400.0,00830
150000.0,4.0,4.0,0.51,4400.0,00830
175000.0,4.0,4.0,0.24,4400.0,00830
150000.0,4.0,4.0,0.66,4400.0,00830
150000.0,4.0,4.0,0.3,4400.0,00830
189000.0,4.0,4.0,0.23,4400.0,00830
399000.0,4.0,4.0,1.23,4400.0,00830
175000.0,4.0,4.0,0.5,4400.0,00830
399000.0,4.0,4.0,0.96,4400.0,00830
400000.0,4.0,4.0,0.59,4400.0,00830
275000.0,4.0,4.0,0.98,4400.0,00830
275000.0,4.0,4.0,1.17,4400.0,00830
185000.0,4.0,4.0,0.53,4400.0,00830
225000.0,4.0,4.0,0.25,4400.0,00830
225000.0,4.0,4.0,0.28,4400.0,00830
675000.0,4.0,4.0,0.77,4400.0,00830
250000.0,4.0,4.0,0.65,4400.0,00830
425000.0,4.0,4.0,0.45,4400.0,00830
675000.0,4.0,4.0,0.67,4400.0,00830
515000.0,4.0,4.0,0.5,4400.0,00830
425000.0,4.0,4.0,0.24,4400.0,00830
